Setting iso_sigma to 0.2
Setting line_sigma to 0
[2026-05-30 10:23:38,821][root][INFO] - {'wandb': {'project': 'mt-map-elites', 'job_type': 'train', 'name': '${now:%Y_%m_%d_%H_%M_%S}', 'mode': 'offline', 'group': '${env.name}', 'tags': ['${name}', '${env.name}']}, 'env': {'name': 'kheperax', 'reward_type': 'final', 'speed_bonus_factor': 1.0, 'episode_length': 200, 'resolution': [64, 64], 'policy_hidden_layer_size': [5], 'map_name': 'standard', 'lasers_return_minus_one_if_out_of_range': False, 'std_noise_wheel_velocities': 0.0, 'std_noise_sensor_measures': 0.0, 'action_scale': 0.025, 'grid_shape': [40, 40], 'min_bd': 0, 'max_bd': 1, 'num_init_cvt_samples': 50000, 'num_centroids': 1024, 'task': {'bd_extractor': 'xy_pos', 'grid_shape': [40, 40], 'min_bd': 0, 'max_bd': 1, 'num_init_cvt_samples': 50000, 'num_centroids': 1024, 'num_descriptors': 2}, 'vmax': 0, 'vmin': -124, 'observation_extraction': {'subsample': True, 'sampling_freq': 4, 'observation_option': 'sensory_data', 'normalize_obs': True, 'max_obs_size': 25}}, 'name': 'aurora_baseline', 'seed': 13, 'backend': 'jax', 'batch_size': 512, 'num_iterations': 2000, 'num_total_steps': 2000000, 'metrics_log_period': 5, 'log_answer_set_geometry': True, 'save_archive_checkpoints': False, 'archive_checkpoint_interval': 100, 'me_repertoire': False, 'iso_sigma': 0.2, 'line_sigma': 0, 'reinit_params': False, 'reinit_opt': True, 'no_csc': False, 'no_training': False, 'csc_orig': False, 'repertoire': 'adaptive', 'max_size': 1024, 'target_size': 922, 'l_value_init': 0.2, 'prop_gain': 0.0001, 'default_update_base': 10, 'model_batch_size': 128, 'hidden_size': 10, 'features': 8, 'model_epoch_period': 200, 'learning_rate': 0.01, 'min_delta_early_stopping': 0.0005, 'loss_type': 'triplet', 'triplet_margin': 0.2, 'triplet_loss_weight': 1, 'margin_auto_adjust': True, 'extinction': False, 'extinction_freq': 10, 'remaining_prop': 0.05, 'post_extinction_snapshot_offset': 5, 'top_k_percent': 20, 'extinction_mode': 'fixed_generations', 'target_extinction_count': 13, 'safe_keep': {'enabled': True, 'mode': 'fitness_coverage', 'remaining_prop': 0.05, 'fitness_coverage': {'n_bins': 5, 'min_per_bin': 'auto', 'neighbor_dist': 0.15}}, 'fixed_generations': {'generations': [250, 750]}, 'adaptive_extinction': {'warmup': 50, 'patience': 10, 'alpha': 0.2, 'cooldown': 10, 'd_min_patience': 5, 'd_min_alpha': 0.2, 'd_min_warmup': 25, 'd_min_cooldown': 5, 'd_min_window': 10, 'fitness_window': 10, 'd_min_stagnation_threshold': 0.03, 'fitness_improvement_threshold': 0.05, 'high_d_min_threshold': 0.75, 'high_d_min_patience': 12, 'fitness_patience': 5, 'ramped_prop_min': 0.05, 'ramped_prop_max': 0.4}, 'env_params': {'kheperax': {'iso_sigma': 0.2, 'line_sigma': 0}, 'ant_maze': {'iso_sigma': 0.005, 'line_sigma': 0.05}, 'walker': {'iso_sigma': 0.005, 'line_sigma': 0.05}, 'half_cheetah': {'iso_sigma': 0.005, 'line_sigma': 0.05}}}
[2026-05-30 10:23:38,822][root][INFO] - Training
[2026-05-30 10:23:39,215][jax._src.xla_bridge][INFO] - Unable to initialize backend 'rocm': module 'jaxlib.xla_extension' has no attribute 'GpuAllocatorConfig'
[2026-05-30 10:23:39,216][jax._src.xla_bridge][INFO] - Unable to initialize backend 'tpu': INTERNAL: Failed to open libtpu.so: libtpu.so: cannot open shared object file: No such file or directory
[2026-05-30 10:23:39,873][root][INFO] - Policy params count (search space): 42
[2026-05-30 10:23:40,361][root][INFO] - AE params count: 1335
[2026-05-30 10:23:40,361][root][INFO] - Algorithm initialization
[2026-05-30 10:23:43,667][root][INFO] - Repertoire initialized in 3.31 seconds
[2026-05-30 10:24:45,578][root][INFO] - Epoch: 128, loss: 4.0375
[2026-05-30 10:24:45,652][root][INFO] - Epoch: 129, loss: 4.1589
[2026-05-30 10:24:45,727][root][INFO] - Epoch: 130, loss: 4.3714
[2026-05-30 10:24:45,801][root][INFO] - Epoch: 131, loss: 4.2099
[2026-05-30 10:24:45,876][root][INFO] - Epoch: 132, loss: 4.1077
[2026-05-30 10:24:45,949][root][INFO] - Epoch: 133, loss: 3.9703
[2026-05-30 10:24:46,023][root][INFO] - Epoch: 134, loss: 3.9622
[2026-05-30 10:24:46,097][root][INFO] - Epoch: 135, loss: 4.1209
[2026-05-30 10:24:46,170][root][INFO] - Epoch: 136, loss: 4.3528
[2026-05-30 10:24:46,241][root][INFO] - Epoch: 137, loss: 3.8409
[2026-05-30 10:24:46,312][root][INFO] - Epoch: 138, loss: 3.7163
[2026-05-30 10:24:46,387][root][INFO] - Epoch: 139, loss: 3.6967
[2026-05-30 10:24:46,460][root][INFO] - Epoch: 140, loss: 3.6267
[2026-05-30 10:24:46,534][root][INFO] - Epoch: 141, loss: 3.5536
[2026-05-30 10:24:46,607][root][INFO] - Epoch: 142, loss: 3.5849
[2026-05-30 10:24:46,685][root][INFO] - Epoch: 143, loss: 3.7850
[2026-05-30 10:24:46,760][root][INFO] - Epoch: 144, loss: 3.6101
[2026-05-30 10:24:46,834][root][INFO] - Epoch: 145, loss: 3.4945
[2026-05-30 10:24:46,907][root][INFO] - Epoch: 146, loss: 3.5070
[2026-05-30 10:24:46,982][root][INFO] - Epoch: 147, loss: 3.6634
[2026-05-30 10:24:47,055][root][INFO] - Epoch: 148, loss: 3.5973
[2026-05-30 10:24:47,128][root][INFO] - Epoch: 149, loss: 4.0079
[2026-05-30 10:24:47,200][root][INFO] - Epoch: 150, loss: 4.2115
[2026-05-30 10:24:47,271][root][INFO] - Epoch: 151, loss: 3.8918
[2026-05-30 10:24:47,343][root][INFO] - Epoch: 152, loss: 4.2876
[2026-05-30 10:24:47,415][root][INFO] - Epoch: 153, loss: 4.6187
[2026-05-30 10:24:47,487][root][INFO] - Epoch: 154, loss: 4.2797
[2026-05-30 10:24:47,559][root][INFO] - Epoch: 155, loss: 3.9592
[2026-05-30 10:24:47,630][root][INFO] - Epoch: 156, loss: 3.8129
[2026-05-30 10:24:47,631][root][INFO] - Early stopping at epoch: 155
[2026-05-30 10:24:47,674][root][INFO] - {'model_loss': '3.8129', 'recon_loss': '0.0000', 'triplet_loss': '3.8129'}
[2026-05-30 10:24:47,678][root][INFO] - Generation 6/400 - Time: 0.00 seconds
[2026-05-30 10:24:47,679][root][INFO] - {'coverage': '100.00', 'max_fitness': '-13.01', 'passive_coverage': '18.85', 'passive_max_fitness': '-13.01', 'passive_mean_fitness': '-59.24', 'passive_qd_score': '15860.66', 'qd_score': '75387.40', 'mean_fitness_top_k': '-44.70'}
[2026-05-30 10:24:48,713][root][INFO] - Generation 7/400 - Time: 0.00 seconds
[2026-05-30 10:24:48,714][root][INFO] - {'coverage': '100.00', 'max_fitness': '-12.92', 'passive_coverage': '19.34', 'passive_max_fitness': '-12.92', 'passive_mean_fitness': '-59.18', 'passive_qd_score': '16284.65', 'qd_score': '75146.72', 'mean_fitness_top_k': '-44.98'}
[2026-05-30 10:24:49,708][root][INFO] - Generation 8/400 - Time: 0.00 seconds
[2026-05-30 10:24:49,709][root][INFO] - {'coverage': '100.00', 'max_fitness': '-12.92', 'passive_coverage': '19.63', 'passive_max_fitness': '-12.92', 'passive_mean_fitness': '-59.21', 'passive_qd_score': '16525.32', 'qd_score': '75342.70', 'mean_fitness_top_k': '-44.87'}
[2026-05-30 10:24:50,716][root][INFO] - Generation 9/400 - Time: 0.00 seconds
[2026-05-30 10:24:50,717][root][INFO] - {'coverage': '100.00', 'max_fitness': '-12.92', 'passive_coverage': '20.12', 'passive_max_fitness': '-12.92', 'passive_mean_fitness': '-59.12', 'passive_qd_score': '16954.84', 'qd_score': '76391.58', 'mean_fitness_top_k': '-43.35'}
[2026-05-30 10:24:51,846][root][INFO] - Generation 10/400 - Time: 0.00 seconds
[2026-05-30 10:24:51,847][root][INFO] - {'coverage': '100.00', 'max_fitness': '-12.88', 'passive_coverage': '20.31', 'passive_max_fitness': '-12.88', 'passive_mean_fitness': '-59.00', 'passive_qd_score': '17143.73', 'qd_score': '77265.88', 'mean_fitness_top_k': '-41.83'}
[2026-05-30 10:24:52,978][root][INFO] - Generation 11/400 - Time: 0.00 seconds
[2026-05-30 10:24:52,979][root][INFO] - {'coverage': '100.00', 'max_fitness': '-12.88', 'passive_coverage': '20.61', 'passive_max_fitness': '-12.88', 'passive_mean_fitness': '-59.08', 'passive_qd_score': '17373.30', 'qd_score': '77839.12', 'mean_fitness_top_k': '-41.64'}
[2026-05-30 10:24:54,126][root][INFO] - Updating AE...
[2026-05-30 10:24:54,895][root][INFO] - Epoch: 1, loss: 355.3003
[2026-05-30 10:24:54,966][root][INFO] - Epoch: 2, loss: 331.3297
[2026-05-30 10:24:55,039][root][INFO] - Epoch: 3, loss: 319.5381
[2026-05-30 10:24:55,110][root][INFO] - Epoch: 4, loss: 312.8763
[2026-05-30 10:24:55,181][root][INFO] - Epoch: 5, loss: 309.0592
[2026-05-30 10:24:55,252][root][INFO] - Epoch: 6, loss: 305.1233
[2026-05-30 10:24:55,324][root][INFO] - Epoch: 7, loss: 297.8862
[2026-05-30 10:24:55,396][root][INFO] - Epoch: 8, loss: 290.3919
[2026-05-30 10:24:55,467][root][INFO] - Epoch: 9, loss: 285.4078
[2026-05-30 10:24:55,538][root][INFO] - Epoch: 10, loss: 279.2480
[2026-05-30 10:24:55,610][root][INFO] - Epoch: 11, loss: 275.0484
[2026-05-30 10:24:55,681][root][INFO] - Epoch: 12, loss: 275.5070
[2026-05-30 10:24:55,752][root][INFO] - Epoch: 13, loss: 267.5822
[2026-05-30 10:24:55,823][root][INFO] - Epoch: 14, loss: 267.3715
[2026-05-30 10:24:55,894][root][INFO] - Epoch: 15, loss: 259.8033
[2026-05-30 10:24:55,966][root][INFO] - Epoch: 16, loss: 257.1563
[2026-05-30 10:24:56,037][root][INFO] - Epoch: 17, loss: 253.4504
[2026-05-30 10:24:56,108][root][INFO] - Epoch: 18, loss: 254.2042
[2026-05-30 10:24:56,179][root][INFO] - Epoch: 19, loss: 254.8441
[2026-05-30 10:24:56,249][root][INFO] - Epoch: 20, loss: 256.7113
[2026-05-30 10:24:56,320][root][INFO] - Epoch: 21, loss: 246.9762
[2026-05-30 10:24:56,390][root][INFO] - Epoch: 22, loss: 244.6129
[2026-05-30 10:24:56,461][root][INFO] - Epoch: 23, loss: 240.4668
[2026-05-30 10:24:56,532][root][INFO] - Epoch: 24, loss: 235.4028
[2026-05-30 10:24:56,604][root][INFO] - Epoch: 25, loss: 233.3496
[2026-05-30 10:24:56,674][root][INFO] - Epoch: 26, loss: 227.3061
[2026-05-30 10:24:56,745][root][INFO] - Epoch: 27, loss: 228.0799
[2026-05-30 10:24:56,816][root][INFO] - Epoch: 28, loss: 230.7078
[2026-05-30 10:24:56,887][root][INFO] - Epoch: 29, loss: 232.3234
[2026-05-30 10:24:56,958][root][INFO] - Epoch: 30, loss: 229.4585
[2026-05-30 10:24:57,028][root][INFO] - Epoch: 31, loss: 224.7387
[2026-05-30 10:24:57,098][root][INFO] - Epoch: 32, loss: 232.1640
[2026-05-30 10:24:57,169][root][INFO] - Epoch: 33, loss: 237.1585
[2026-05-30 10:24:57,241][root][INFO] - Epoch: 34, loss: 232.6856
[2026-05-30 10:24:57,312][root][INFO] - Epoch: 35, loss: 225.6997
[2026-05-30 10:24:57,383][root][INFO] - Epoch: 36, loss: 215.4969
[2026-05-30 10:24:57,454][root][INFO] - Epoch: 37, loss: 209.8788
[2026-05-30 10:24:57,526][root][INFO] - Epoch: 38, loss: 205.9166
[2026-05-30 10:24:57,598][root][INFO] - Epoch: 39, loss: 209.1686
[2026-05-30 10:24:57,669][root][INFO] - Epoch: 40, loss: 209.0211
[2026-05-30 10:24:57,741][root][INFO] - Epoch: 41, loss: 200.8142
[2026-05-30 10:24:57,812][root][INFO] - Epoch: 42, loss: 199.0761
[2026-05-30 10:24:57,883][root][INFO] - Epoch: 43, loss: 198.4212
[2026-05-30 10:24:57,954][root][INFO] - Epoch: 44, loss: 195.8416
[2026-05-30 10:24:58,025][root][INFO] - Epoch: 45, loss: 194.5715
[2026-05-30 10:24:58,096][root][INFO] - Epoch: 46, loss: 193.7121
[2026-05-30 10:24:58,166][root][INFO] - Epoch: 47, loss: 198.1009
[2026-05-30 10:24:58,239][root][INFO] - Epoch: 48, loss: 189.2254
[2026-05-30 10:24:58,314][root][INFO] - Epoch: 49, loss: 189.6405
[2026-05-30 10:24:58,386][root][INFO] - Epoch: 50, loss: 189.0966
[2026-05-30 10:24:58,456][root][INFO] - Epoch: 51, loss: 185.6705
[2026-05-30 10:24:58,526][root][INFO] - Epoch: 52, loss: 191.9688
[2026-05-30 10:24:58,596][root][INFO] - Epoch: 53, loss: 185.3906
[2026-05-30 10:24:58,666][root][INFO] - Epoch: 54, loss: 180.6674
[2026-05-30 10:24:58,736][root][INFO] - Epoch: 55, loss: 179.7314
[2026-05-30 10:24:58,806][root][INFO] - Epoch: 56, loss: 183.1436
[2026-05-30 10:24:58,892][root][INFO] - Epoch: 57, loss: 181.7794
[2026-05-30 10:24:58,964][root][INFO] - Epoch: 58, loss: 176.6347
[2026-05-30 10:24:59,036][root][INFO] - Epoch: 59, loss: 173.2637
[2026-05-30 10:24:59,106][root][INFO] - Epoch: 60, loss: 167.0890
[2026-05-30 10:24:59,177][root][INFO] - Epoch: 61, loss: 168.5979
[2026-05-30 10:24:59,246][root][INFO] - Epoch: 62, loss: 165.5895
[2026-05-30 10:24:59,315][root][INFO] - Epoch: 63, loss: 174.4887
[2026-05-30 10:24:59,385][root][INFO] - Epoch: 64, loss: 170.2065
[2026-05-30 10:24:59,456][root][INFO] - Epoch: 65, loss: 176.9441
[2026-05-30 10:24:59,528][root][INFO] - Epoch: 66, loss: 169.7062
[2026-05-30 10:24:59,599][root][INFO] - Epoch: 67, loss: 166.2474
[2026-05-30 10:24:59,670][root][INFO] - Epoch: 68, loss: 170.0176
[2026-05-30 10:24:59,741][root][INFO] - Epoch: 69, loss: 164.4293
[2026-05-30 10:24:59,814][root][INFO] - Epoch: 70, loss: 168.8611
[2026-05-30 10:24:59,885][root][INFO] - Epoch: 71, loss: 166.7343
[2026-05-30 10:24:59,954][root][INFO] - Epoch: 72, loss: 161.3328
[2026-05-30 10:25:00,025][root][INFO] - Epoch: 73, loss: 157.6429
[2026-05-30 10:25:00,095][root][INFO] - Epoch: 74, loss: 155.8063
[2026-05-30 10:25:00,164][root][INFO] - Epoch: 75, loss: 158.2746
[2026-05-30 10:25:00,233][root][INFO] - Epoch: 76, loss: 159.2124
[2026-05-30 10:25:00,302][root][INFO] - Epoch: 77, loss: 151.5414
[2026-05-30 10:25:00,372][root][INFO] - Epoch: 78, loss: 151.9291
[2026-05-30 10:25:00,442][root][INFO] - Epoch: 79, loss: 164.4663
[2026-05-30 10:25:00,513][root][INFO] - Epoch: 80, loss: 163.4498
[2026-05-30 10:25:00,584][root][INFO] - Epoch: 81, loss: 160.7514
[2026-05-30 10:25:00,656][root][INFO] - Epoch: 82, loss: 151.3530
[2026-05-30 10:25:00,727][root][INFO] - Epoch: 83, loss: 153.7011
[2026-05-30 10:25:00,798][root][INFO] - Epoch: 84, loss: 151.0305
[2026-05-30 10:25:00,869][root][INFO] - Epoch: 85, loss: 148.0468
[2026-05-30 10:25:00,942][root][INFO] - Epoch: 86, loss: 148.1214
[2026-05-30 10:25:01,012][root][INFO] - Epoch: 87, loss: 144.3818
[2026-05-30 10:25:01,082][root][INFO] - Epoch: 88, loss: 136.3742
[2026-05-30 10:25:01,151][root][INFO] - Epoch: 89, loss: 227.2872
[2026-05-30 10:25:01,220][root][INFO] - Epoch: 90, loss: 279.4029
[2026-05-30 10:25:01,291][root][INFO] - Epoch: 91, loss: 251.5365
[2026-05-30 10:25:01,362][root][INFO] - Epoch: 92, loss: 226.3574
[2026-05-30 10:25:01,433][root][INFO] - Epoch: 93, loss: 210.2122
[2026-05-30 10:25:01,504][root][INFO] - Epoch: 94, loss: 193.5291
[2026-05-30 10:25:01,574][root][INFO] - Epoch: 95, loss: 180.7688
[2026-05-30 10:25:01,644][root][INFO] - Epoch: 96, loss: 176.3014
[2026-05-30 10:25:01,715][root][INFO] - Epoch: 97, loss: 175.4216
[2026-05-30 10:25:01,786][root][INFO] - Epoch: 98, loss: 167.7214
[2026-05-30 10:25:01,857][root][INFO] - Epoch: 99, loss: 163.9964
[2026-05-30 10:25:01,858][root][INFO] - Early stopping at epoch: 98
[2026-05-30 10:25:01,898][root][INFO] - {'model_loss': '163.9964', 'recon_loss': '0.0000', 'triplet_loss': '163.9964'}
[2026-05-30 10:25:01,902][root][INFO] - Updating AE...
[2026-05-30 10:25:02,649][root][INFO] - Epoch: 1, loss: 139.8776
[2026-05-30 10:25:02,720][root][INFO] - Epoch: 2, loss: 39.0357
[2026-05-30 10:25:02,791][root][INFO] - Epoch: 3, loss: 25.8826
[2026-05-30 10:25:02,863][root][INFO] - Epoch: 4, loss: 20.2848
[2026-05-30 10:25:02,932][root][INFO] - Epoch: 5, loss: 16.6698
[2026-05-30 10:25:03,002][root][INFO] - Epoch: 6, loss: 14.6346
[2026-05-30 10:25:03,071][root][INFO] - Epoch: 7, loss: 13.0459
[2026-05-30 10:25:03,141][root][INFO] - Epoch: 8, loss: 12.1498
[2026-05-30 10:25:03,213][root][INFO] - Epoch: 9, loss: 11.5382
[2026-05-30 10:25:03,284][root][INFO] - Epoch: 10, loss: 11.1936
[2026-05-30 10:25:03,355][root][INFO] - Epoch: 11, loss: 10.9881
[2026-05-30 10:25:03,425][root][INFO] - Epoch: 12, loss: 10.7920
[2026-05-30 10:25:03,497][root][INFO] - Epoch: 13, loss: 10.6622
[2026-05-30 10:25:03,567][root][INFO] - Epoch: 14, loss: 10.5574
[2026-05-30 10:25:03,637][root][INFO] - Epoch: 15, loss: 10.4618
[2026-05-30 10:25:03,705][root][INFO] - Epoch: 16, loss: 10.3823
[2026-05-30 10:25:03,774][root][INFO] - Epoch: 17, loss: 10.2968
[2026-05-30 10:25:03,844][root][INFO] - Epoch: 18, loss: 10.2132
[2026-05-30 10:25:03,915][root][INFO] - Epoch: 19, loss: 10.1470
[2026-05-30 10:25:03,984][root][INFO] - Epoch: 20, loss: 10.1021
[2026-05-30 10:25:04,055][root][INFO] - Epoch: 21, loss: 10.0492
[2026-05-30 10:25:04,126][root][INFO] - Epoch: 22, loss: 10.0082
[2026-05-30 10:25:04,210][root][INFO] - Epoch: 23, loss: 9.9734
[2026-05-30 10:25:04,281][root][INFO] - Epoch: 24, loss: 9.9425
[2026-05-30 10:25:04,352][root][INFO] - Epoch: 25, loss: 9.9004
[2026-05-30 10:25:04,423][root][INFO] - Epoch: 26, loss: 9.8743
[2026-05-30 10:25:04,493][root][INFO] - Epoch: 27, loss: 9.8458
[2026-05-30 10:25:04,564][root][INFO] - Epoch: 28, loss: 9.8253
[2026-05-30 10:25:04,634][root][INFO] - Epoch: 29, loss: 9.7958
[2026-05-30 10:25:04,705][root][INFO] - Epoch: 30, loss: 9.7659
[2026-05-30 10:25:04,777][root][INFO] - Epoch: 31, loss: 9.7318
[2026-05-30 10:25:04,850][root][INFO] - Epoch: 32, loss: 9.7150
[2026-05-30 10:25:04,921][root][INFO] - Epoch: 33, loss: 9.6810
[2026-05-30 10:25:04,992][root][INFO] - Epoch: 34, loss: 9.6556
[2026-05-30 10:25:05,063][root][INFO] - Epoch: 35, loss: 9.6365
[2026-05-30 10:25:05,134][root][INFO] - Epoch: 36, loss: 9.6134
[2026-05-30 10:25:05,205][root][INFO] - Epoch: 37, loss: 9.5798
[2026-05-30 10:25:05,276][root][INFO] - Epoch: 38, loss: 9.5420
[2026-05-30 10:25:05,345][root][INFO] - Epoch: 39, loss: 9.5225
[2026-05-30 10:25:05,416][root][INFO] - Epoch: 40, loss: 9.4951
[2026-05-30 10:25:05,487][root][INFO] - Epoch: 41, loss: 9.4754
[2026-05-30 10:25:05,558][root][INFO] - Epoch: 42, loss: 9.4503
[2026-05-30 10:25:05,628][root][INFO] - Epoch: 43, loss: 9.4213
[2026-05-30 10:25:05,699][root][INFO] - Epoch: 44, loss: 9.3981
[2026-05-30 10:25:05,770][root][INFO] - Epoch: 45, loss: 9.3791
[2026-05-30 10:25:05,841][root][INFO] - Epoch: 46, loss: 9.3574
[2026-05-30 10:25:05,913][root][INFO] - Epoch: 47, loss: 9.3424
[2026-05-30 10:25:05,985][root][INFO] - Epoch: 48, loss: 9.3299
[2026-05-30 10:25:06,059][root][INFO] - Epoch: 49, loss: 9.3025
[2026-05-30 10:25:06,129][root][INFO] - Epoch: 50, loss: 9.2911
[2026-05-30 10:25:06,202][root][INFO] - Epoch: 51, loss: 9.2742
[2026-05-30 10:25:06,272][root][INFO] - Epoch: 52, loss: 9.2512
[2026-05-30 10:25:06,343][root][INFO] - Epoch: 53, loss: 9.2198
[2026-05-30 10:25:06,413][root][INFO] - Epoch: 54, loss: 9.2114
[2026-05-30 10:25:06,485][root][INFO] - Epoch: 55, loss: 9.1962
[2026-05-30 10:25:06,555][root][INFO] - Epoch: 56, loss: 9.1776
[2026-05-30 10:25:06,626][root][INFO] - Epoch: 57, loss: 9.1610
[2026-05-30 10:25:06,697][root][INFO] - Epoch: 58, loss: 9.1424
[2026-05-30 10:25:06,768][root][INFO] - Epoch: 59, loss: 9.1281
[2026-05-30 10:25:06,838][root][INFO] - Epoch: 60, loss: 9.1177
[2026-05-30 10:25:06,910][root][INFO] - Epoch: 61, loss: 9.0992
[2026-05-30 10:25:06,980][root][INFO] - Epoch: 62, loss: 9.0785
[2026-05-30 10:25:07,051][root][INFO] - Epoch: 63, loss: 9.0707
[2026-05-30 10:25:07,123][root][INFO] - Epoch: 64, loss: 9.0514
[2026-05-30 10:25:07,192][root][INFO] - Epoch: 65, loss: 9.0475
[2026-05-30 10:25:07,262][root][INFO] - Epoch: 66, loss: 9.0282
[2026-05-30 10:25:07,332][root][INFO] - Epoch: 67, loss: 9.0098
[2026-05-30 10:25:07,401][root][INFO] - Epoch: 68, loss: 9.0044
[2026-05-30 10:25:07,471][root][INFO] - Epoch: 69, loss: 8.9884
[2026-05-30 10:25:07,541][root][INFO] - Epoch: 70, loss: 8.9916
[2026-05-30 10:25:07,611][root][INFO] - Epoch: 71, loss: 8.9636
[2026-05-30 10:25:07,683][root][INFO] - Epoch: 72, loss: 8.9642
[2026-05-30 10:25:07,754][root][INFO] - Epoch: 73, loss: 8.9479
[2026-05-30 10:25:07,824][root][INFO] - Epoch: 74, loss: 8.9299
[2026-05-30 10:25:07,897][root][INFO] - Epoch: 75, loss: 8.9093
[2026-05-30 10:25:07,968][root][INFO] - Epoch: 76, loss: 8.9132
[2026-05-30 10:25:08,039][root][INFO] - Epoch: 77, loss: 8.8954
[2026-05-30 10:25:08,110][root][INFO] - Epoch: 78, loss: 8.8736
[2026-05-30 10:25:08,181][root][INFO] - Epoch: 79, loss: 8.8618
[2026-05-30 10:25:08,251][root][INFO] - Epoch: 80, loss: 8.8492
[2026-05-30 10:25:08,323][root][INFO] - Epoch: 81, loss: 8.8396
[2026-05-30 10:25:08,394][root][INFO] - Epoch: 82, loss: 8.8187
[2026-05-30 10:25:08,465][root][INFO] - Epoch: 83, loss: 8.8354
[2026-05-30 10:25:08,536][root][INFO] - Epoch: 84, loss: 8.7953
[2026-05-30 10:25:08,607][root][INFO] - Epoch: 85, loss: 8.7871
[2026-05-30 10:25:08,677][root][INFO] - Epoch: 86, loss: 8.7727
[2026-05-30 10:25:08,746][root][INFO] - Epoch: 87, loss: 8.7503
[2026-05-30 10:25:08,817][root][INFO] - Epoch: 88, loss: 8.7424
[2026-05-30 10:25:08,890][root][INFO] - Epoch: 89, loss: 8.7256
[2026-05-30 10:25:08,962][root][INFO] - Epoch: 90, loss: 8.7074
[2026-05-30 10:25:09,032][root][INFO] - Epoch: 91, loss: 8.6880
[2026-05-30 10:25:09,103][root][INFO] - Epoch: 92, loss: 8.6875
[2026-05-30 10:25:09,172][root][INFO] - Epoch: 93, loss: 8.6569
[2026-05-30 10:25:09,242][root][INFO] - Epoch: 94, loss: 8.6492
[2026-05-30 10:25:09,311][root][INFO] - Epoch: 95, loss: 8.6188
[2026-05-30 10:25:09,382][root][INFO] - Epoch: 96, loss: 8.6100
[2026-05-30 10:25:09,453][root][INFO] - Epoch: 97, loss: 8.5784
[2026-05-30 10:25:09,523][root][INFO] - Epoch: 98, loss: 8.5789
[2026-05-30 10:25:09,594][root][INFO] - Epoch: 99, loss: 8.5497
[2026-05-30 10:25:09,665][root][INFO] - Epoch: 100, loss: 8.5507
[2026-05-30 10:25:09,736][root][INFO] - Epoch: 101, loss: 8.5422
[2026-05-30 10:25:09,810][root][INFO] - Epoch: 102, loss: 8.5103
[2026-05-30 10:25:09,881][root][INFO] - Epoch: 103, loss: 8.5000
[2026-05-30 10:25:09,952][root][INFO] - Epoch: 104, loss: 8.4976
[2026-05-30 10:25:10,022][root][INFO] - Epoch: 105, loss: 8.4514
[2026-05-30 10:25:10,092][root][INFO] - Epoch: 106, loss: 8.4509
[2026-05-30 10:25:10,162][root][INFO] - Epoch: 107, loss: 8.4493
[2026-05-30 10:25:10,231][root][INFO] - Epoch: 108, loss: 8.4236
[2026-05-30 10:25:10,302][root][INFO] - Epoch: 109, loss: 8.4146
[2026-05-30 10:25:10,371][root][INFO] - Epoch: 110, loss: 8.4058
[2026-05-30 10:25:10,443][root][INFO] - Epoch: 111, loss: 8.3809
[2026-05-30 10:25:10,513][root][INFO] - Epoch: 112, loss: 8.3651
[2026-05-30 10:25:10,584][root][INFO] - Epoch: 113, loss: 8.3279
[2026-05-30 10:25:10,655][root][INFO] - Epoch: 114, loss: 8.3258
[2026-05-30 10:25:10,726][root][INFO] - Epoch: 115, loss: 8.3267
[2026-05-30 10:25:10,797][root][INFO] - Epoch: 116, loss: 8.3090
[2026-05-30 10:25:10,867][root][INFO] - Epoch: 117, loss: 8.2903
[2026-05-30 10:25:10,937][root][INFO] - Epoch: 118, loss: 8.2397
[2026-05-30 10:25:11,008][root][INFO] - Epoch: 119, loss: 8.2769
[2026-05-30 10:25:11,078][root][INFO] - Epoch: 120, loss: 8.2375
[2026-05-30 10:25:11,150][root][INFO] - Epoch: 121, loss: 8.2125
[2026-05-30 10:25:11,218][root][INFO] - Epoch: 122, loss: 8.1987
[2026-05-30 10:25:11,287][root][INFO] - Epoch: 123, loss: 8.1880
[2026-05-30 10:25:11,357][root][INFO] - Epoch: 124, loss: 8.1822
[2026-05-30 10:25:11,428][root][INFO] - Epoch: 125, loss: 8.1703
[2026-05-30 10:25:11,499][root][INFO] - Epoch: 126, loss: 8.1396
[2026-05-30 10:25:11,569][root][INFO] - Epoch: 127, loss: 8.1406
[2026-05-30 10:25:11,640][root][INFO] - Epoch: 128, loss: 8.1166
[2026-05-30 10:25:11,711][root][INFO] - Epoch: 129, loss: 8.0995
[2026-05-30 10:25:11,783][root][INFO] - Epoch: 130, loss: 8.0685
[2026-05-30 10:25:11,853][root][INFO] - Epoch: 131, loss: 8.0469
[2026-05-30 10:25:11,923][root][INFO] - Epoch: 132, loss: 8.0256
[2026-05-30 10:25:11,994][root][INFO] - Epoch: 133, loss: 8.0170
[2026-05-30 10:25:12,065][root][INFO] - Epoch: 134, loss: 8.0033
[2026-05-30 10:25:12,138][root][INFO] - Epoch: 135, loss: 7.9784
[2026-05-30 10:25:12,210][root][INFO] - Epoch: 136, loss: 7.9854
[2026-05-30 10:25:12,282][root][INFO] - Epoch: 137, loss: 7.9554
[2026-05-30 10:25:12,354][root][INFO] - Epoch: 138, loss: 7.9378
